,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE
0,Obi Toppin,NYK,2021,1,0.0,24.0,9.0,0.375,3.0,12.0,25.0,3.0,7.0,42.857142857142854,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,inf,0.0,2.0,0.375,0.375,100.0,105.7,-5.700000000000003,0.0,-4,5.0
1,Cody Zeller,CHA,2021,1,0.0,19.0,6.0,0.3157894736842105,3.0,6.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,0.5,0.4658385093167702,105.1,127.5,-22.400000000000006,1.0,-10,6.2
2,Dylan Windler,CLE,2021,1,100.0,9.0,3.0,0.3333333333333333,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3,0.3,100.0,125.0,-25.0,0.0,-4,0.0
3,Marquese Chriss,GSW,2021,2,0.0,13.0,6.5,0.5,2.5,7.0,35.714285714285715,0.5,2.5,20.0,1.0,2.0,50.0,1.5,5.0,6.5,1.0,1.0,1.0,0.0,1.0,0.39285714285714285,0.41243654822335024,79.47692307692309,118.96153846153845,-39.48461538461537,1.5,-25,12.046153846153846
4,Karl-Anthony Towns,MIN,2021,2,100.0,30.0,19.0,0.6333333333333333,6.0,14.5,41.37931034482759,1.5,4.5,33.33333333333333,5.5,5.5,100.0,3.0,8.5,11.5,5.0,3.0,1.6666666666666667,1.0,3.0,0.46551724137931033,0.5614657210401891,115.45,100.05000000000001,15.399999999999991,3.5,22,18.6
5,Ryan Arcidiacono,CHI,2021,2,0.0,14.0,5.0,0.35714285714285715,1.5,4.5,33.33333333333333,0.5,2.5,20.0,1.5,1.5,100.0,0.0,3.0,3.0,2.0,0.0,inf,1.0,0.0,0.3888888888888889,0.4844961240310077,106.58571428571429,90.67142857142858,15.914285714285711,1.0,9,14.428571428571427
6,Jalen Smith,PHX,2021,2,50.0,10.0,2.0,0.2,1.0,2.5,40.0,0.0,0.5,0.0,0.0,1.0,0.0,1.5,1.0,2.5,0.5,0.5,1.0,0.0,0.5,0.4,0.3401360544217687,112.88,93.34,19.539999999999992,0.5,9,3.3400000000000003
7,Dennis Smith Jr.,NYK,2021,1,0.0,18.0,4.0,0.2222222222222222,1.0,5.0,20.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.2,0.3401360544217687,100.0,97.1,2.9000000000000057,4.0,1,0.0
8,Alec Burks,NYK,2021,3,33.33333333333333,27.666666666666668,20.666666666666668,0.7469879518072289,5.666666666666667,10.666666666666666,53.125,3.3333333333333335,5.0,66.66666666666666,6.0,6.666666666666667,90.0,0.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,2.3333333333333335,1.5714285714285714,1.0,0.6666666666666666,0.6875,0.7598039215686275,116.3892857142857,105.36904761904762,11.020238095238085,3.3333333333333335,21,16.43452380952381
9,Josh Okogie,MIN,2021,3,66.66666666666666,25.333333333333332,8.0,0.3157894736842105,3.3333333333333335,7.0,47.61904761904761,0.3333333333333333,2.0,16.666666666666664,1.0,1.0,100.0,1.3333333333333333,2.0,3.3333333333333335,1.6666666666666667,1.0,1.6666666666666667,0.0,0.3333333333333333,0.5,0.5376344086021505,110.2671052631579,109.97894736842105,0.28815789473685527,2.0,-3,5.789473684210526
10,Furkan Korkmaz,PHI,2021,3,66.66666666666666,18.333333333333332,6.0,0.32727272727272727,2.0,8.0,25.0,1.3333333333333333,5.333333333333333,25.0,0.6666666666666666,0.6666666666666666,100.0,0.0,2.0,2.0,1.0,2.0,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3617363344051447,96.23818181818181,108.75090909090909,-12.512727272727275,0.6666666666666666,-13,1.1945454545454544
11,Kevin Love,CLE,2021,2,100.0,23.5,9.5,0.40425531914893614,3.0,9.0,33.33333333333333,1.5,4.5,33.33333333333333,2.0,2.5,80.0,1.0,5.0,6.0,2.5,1.5,1.6666666666666667,0.5,0.0,0.4166666666666667,0.4702970297029703,108.69574468085105,97.00851063829786,11.687234042553186,0.5,16,9.646808510638298
12,Kostas Antetokounmpo,LAL,2021,1,100.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,100.0,0.0,1.0,0,0.0
13,Tony Bradley,PHI,2021,1,0.0,17.0,4.0,0.23529411764705882,2.0,7.0,28.57142857142857,0.0,0.0,,0.0,1.0,0.0,4.0,4.0,8.0,1.0,0.0,inf,0.0,2.0,0.2857142857142857,0.26881720430107525,88.9,102.8,-13.899999999999991,2.0,-5,6.4
14,Spencer Dinwiddie,BKN,2021,3,66.66666666666666,21.333333333333332,6.666666666666667,0.3125,2.0,5.333333333333333,37.5,0.6666666666666666,2.3333333333333335,28.57142857142857,2.0,2.0,100.0,0.0,4.333333333333333,4.333333333333333,3.0,1.6666666666666667,1.8,0.6666666666666666,0.3333333333333333,0.4375,0.5364806866952789,118.6171875,89.1984375,29.418750000000003,1.3333333333333333,42,10.078125
15,Torrey Craig,MIL,2021,2,50.0,6.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.5,2.0,0.0,0.5,0.0,0.0,147.53846153846155,107.31538461538462,40.22307692307693,1.0,9,4.430769230769231
16,Ja Morant,MEM,2021,3,33.33333333333333,27.333333333333332,26.333333333333332,0.9634146341463414,10.0,18.333333333333332,54.54545454545454,1.0,3.0,33.33333333333333,5.333333333333333,6.333333333333333,84.21052631578947,0.6666666666666666,1.6666666666666667,2.3333333333333335,6.333333333333333,2.3333333333333335,2.7142857142857144,0.6666666666666666,0.6666666666666666,0.5727272727272728,0.6234217171717171,115.4219512195122,109.59878048780487,5.823170731707322,2.0,12,16.253658536585366
17,Tomas Satoransky,CHI,2021,3,33.33333333333333,22.666666666666668,6.333333333333333,0.27941176470588236,2.3333333333333335,5.0,46.666666666666664,0.6666666666666666,2.0,33.33333333333333,1.0,1.0,100.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,6.0,2.6666666666666665,2.25,1.3333333333333333,0.3333333333333333,0.5333333333333333,0.5821078431372549,109.24411764705883,114.3779411764706,-5.133823529411771,0.6666666666666666,-6,9.889705882352942
18,Damian Jones,PHX,2021,4,75.0,7.5,0.5,0.06666666666666667,0.25,0.75,33.33333333333333,0.0,0.0,,0.0,0.0,,0.75,0.75,1.5,0.0,0.5,0.0,0.25,0.5,0.3333333333333333,0.3333333333333333,76.12258064516129,117.40967741935484,-41.28709677419354,1.75,-26,-7.300000000000001
19,Frank Ntilikina,NYK,2021,4,50.0,10.5,4.5,0.42857142857142855,1.5,3.5,42.857142857142854,1.25,2.25,55.55555555555556,0.25,0.75,33.33333333333333,0.25,0.75,1.0,0.75,0.5,1.5,0.75,0.0,0.6071428571428571,0.5874673629242819,96.22790697674418,95.58139534883722,0.6465116279069605,1.75,0,4.816279069767443
